2;1;0;569;74;0.92307651
1;5;0;643;85;0.35387338
2;5;0;449;61;0.93974456
2;3;0;20;97;0.21539027
1;2;0;379;80;0.89170993
1;2;0;898;47;0.15473387
1;1;0;80;89;0.10123286
1;1;0;468;66;0.00433221
1;1;0;546;58;0.20621641
2;4;0;797;50;0.40911112
1;3;0;91;43;0.55197026
2;1;0;491;87;0.39515143
2;1;1;605;44;0.86705492
1;2;1;709;69;0.64200257
1;1;0;134;69;0.54511062
1;2;0;937;43;0.54604941
1;1;0;608;74;0.16717535
2;2;0;11;45;0.77556691
2;1;0;628;21;0.07209139
2;1;0;326;69;0.93515341
2;3;0;27;22;0.29320804
1;3;0;43;41;0.00390954
1;1;0;913;88;0.66131902
2;1;0;942;76;0.2456697
2;1;0;944;77;0.77064199
1;1;0;524;65;0.33484312
1;5;0;478;35;0.65516744
2;3;0;661;47;0.33497908
1;2;0;650;48;0.50062415
2;1;0;232;21;0.55894828
2;4;0;988;53;0.88562553
1;4;1;732;100;0.99426117
2;1;0;705;44;0.07988885
2;2;0;939;100;0.44298711
2;2;0;361;52;0.00244037
1;2;0;246;85;0.84921388
2;2;0;461;64;0.26030581
1;2;0;162;81;0.36022221
2;2;1;386;72;0.88597306
2;1;0;784;39;0.77569123
1;1;0;55;42;0.71866542
2;2;0;862;78;0.98924023
2;4;0;396;34;0.14555052
1;3;0;371;90;0.46988057
2;1;0;232;81;0.7856679
1;1;0;483;91;0.99789012
2;2;0;661;68;0.56235829
2;1;0;853;68;0.07944863
1;1;0;387;49;0.88086129
2;3;0;584;21;0.53046459
2;1;0;12;73;0.39782557
2;3;0;558;38;0.03809704
1;3;0;459;31;0.14572846
2;2;0;213;99;0.41662777
2;2;0;445;79;0.14351072
2;1;0;320;73;0.38064484
1;1;0;547;75;0.8597888
2;2;0;619;24;0.27032781
1;1;0;770;86;0.69272925
1;1;0;921;47;0.4441637
2;3;0;419;65;0.04789742
1;3;0;366;36;0.54829604
2;1;1;503;39;0.43735056
2;1;0;424;36;0.76843608
2;2;0;180;92;0.20415911
1;2;0;116;28;0.98699621
1;1;0;247;65;0.41182692
2;1;0;891;41;0.71796001
1;1;0;818;65;0.32172381
1;1;0;723;95;0.56533497
2;1;0;826;97;0.05893351
2;5;0;279;64;0.78666181
2;5;0;589;32;0.64078773
1;5;0;362;73;0.85027099
1;4;0;123;29;0.80533154
2;3;0;331;82;0.07315677
1;3;0;507;40;0.47844345
2;1;0;437;67;0.68940436
2;1;0;687;79;0.04383098
1;1;0;191;44;0.20303771
2;1;0;190;41;0.67980577
2;4;0;258;97;0.79045105
1;3;0;461;54;0.91623925
1;1;1;191;81;0.58293596
1;1;0;603;41;0.06025384
2;1;0;671;24;0.39067193
2;2;0;141;52;0.03289072
2;3;0;466;64;0.07101779
1;2;0;619;41;0.4402221
1;1;0;799;53;0.69051938
2;1;0;164;33;0.48425345
2;1;0;84;57;0.55821202
1;1;1;8;63;0.75992574
2;2;0;57;72;0.73943085
1;2;0;832;35;0.18280366
1;1;0;773;65;0.5274957
2;1;0;838;51;0.44153004
2;1;0;342;49;0.50739229
1;1;0;292;83;0.64066471
2;5;0;20;61;0.39341752
1;2;0;392;27;0.01160955
2;2;0;879;38;0.4081309
2;2;0;289;65;0.23124948
2;3;0;612;71;0.17159058
1;3;1;802;22;0.31080961
1;1;0;978;30;0.60785765
1;1;0;568;93;0.89152907
2;1;0;508;28;0.4722174
2;1;0;439;66;0.65620566
2;3;0;945;37;0.3282817
1;3;1;728;57;0.0863149
1;1;0;837;34;0.51546294
1;1;0;446;36;0.20646252
2;1;0;473;95;0.37654635
2;1;0;631;34;0.03053636
2;4;0;594;27;0.96945557
1;4;0;640;50;0.70305024
1;1;0;834;42;0.08236537
2;2;0;554;44;0.520895
2;2;0;751;77;0.757164
2;2;0;816;86;0.79644764
1;2;1;486;84;0.12263203
2;1;0;537;98;0.90812925
1;1;0;754;27;0.17677091
2;1;0;97;36;0.32707547
2;3;0;321;54;0.61556034
1;3;0;340;76;0.84558809
1;1;0;322;62;0.58139864
2;1;0;409;21;0.84776056
2;1;0;946;42;0.6541031
1;1;0;444;35;0.12528201
1;1;0;596;24;0.43056065
1;1;0;811;94;0.20886311
2;3;0;374;23;0.19323338
1;3;0;271;52;0.69110637
1;1;0;589;43;0.2262215
2;1;0;484;74;0.65337352
2;1;0;691;98;0.04847671
1;1;0;244;60;0.94899323
1;1;1;59;31;0.00688685
1;4;0;22;64;0.45059211
2;4;0;791;96;0.84070494
1;3;0;404;65;0.66560281
1;1;0;982;99;0.88517137
2;1;0;476;80;0.02921915
2;2;0;944;91;0.01835502
2;3;0;918;67;0.12055204
1;2;0;161;52;0.84201388
2;1;1;377;64;0.22210843
2;1;0;544;45;0.42033748
2;3;0;845;89;0.25051053
1;3;0;933;100;0.65676736
1;1;0;770;82;0.97691028
2;1;0;370;53;0.61346635
2;1;1;531;56;0.54032961
2;1;0;620;51;0.50065045
1;1;0;778;23;0.46601807
2;1;0;525;84;0.25069178
2;5;0;155;40;0.20854396
2;2;0;108;97;0.81080103
1;2;0;869;52;0.32218831
1;1;1;679;87;0.2703856
1;1;0;34;99;0.03164943
1;4;0;936;31;0.15177036
2;2;1;850;44;0.14720318
1;2;0;20;85;0.97536735
2;3;0;762;91;0.42122691
1;3;0;125;53;0.10175237
1;1;0;478;99;0.30838824
2;1;0;486;42;0.53706857
1;1;0;534;87;0.620289
2;1;0;653;99;0.62060172
1;1;0;52;51;0.38119782
2;1;1;402;89;0.50380291
2;2;1;30;77;0.23938019
1;2;0;643;40;0.24341197
2;1;0;465;80;0.31461502
1;1;1;902;81;0.48046478
2;1;0;384;58;0.34738601
2;1;0;633;34;0.81340717
2;4;0;885;77;0.73096693
1;4;0;626;22;0.99752625
1;2;0;280;31;0.02316394
2;1;0;258;64;0.62838912
2;1;0;433;64;0.82437554
2;5;0;277;84;0.14821787
2;2;0;904;73;0.16959134
1;2;0;51;37;0.21477584
2;1;0;583;68;0.81945806
1;1;0;429;86;0.57854033
2;3;0;359;64;0.96147258
1;3;1;642;74;0.43848506
1;1;0;976;58;0.65525267
1;1;0;590;57;0.17984378
1;1;0;995;67;0.55037749
1;2;0;483;29;0.16417564
2;1;0;610;82;0.66243823
2;2;0;75;51;0.94023617
2;3;0;891;63;0.73022646
1;2;0;314;68;0.47578252
2;1;0;723;71;0.8660731
2;1;0;495;34;0.4555241
2;1;1;926;75;0.95733971
2;3;0;230;38;0.12534675
1;3;0;292;77;0.67325975
2;1;0;442;87;0.93399329
2;1;0;620;84;0.93391562
2;2;0;895;77;0.84757293
1;2;0;697;80;0.86096709
2;1;0;405;72;0.15652124
1;1;0;369;83;0.10642211
2;2;0;153;52;0.6942777
1;2;0;47;67;0.48287604
1;1;0;392;23;0.42813861
1;1;1;146;73;0.73284685
2;1;0;612;30;0.11375154
1;1;0;417;95;0.79575969
2;4;1;17;91;0.73009107
1;4;0;514;32;0.34312891
1;2;1;163;45;0.95021904
1;2;0;935;40;0.57484697
2;3;0;823;94;0.66134027
1;3;1;996;87;0.32000972
2;2;0;465;33;0.54780392
1;1;1;427;91;0.11174292
1;1;0;63;85;0.36434395
2;1;0;262;71;0.41376445
2;3;0;896;88;0.048682
1;2;0;18;35;0.87961914
1;1;0;472;48;0.85929169
2;1;0;109;54;0.70370529
1;1;0;821;86;0.22897882
2;1;0;946;98;0.50542225
1;1;0;449;39;0.56808671
2;3;0;352;20;0.29723505
1;2;0;427;59;0.73408461
2;1;0;987;99;0.75492942
2;1;0;807;71;0.12732979
1;1;1;210;35;0.91090561
1;1;0;949;68;0.30218418
2;1;1;155;21;0.76166686
1;1;0;186;44;0.97926684
2;2;1;675;56;0.04869684
2;4;0;454;28;0.19371241
2;2;0;907;47;0.78012878
1;2;0;114;58;0.20864726
1;2;0;623;42;0.71719059
2;2;0;142;28;0.76725771
1;2;0;321;46;0.50392748
2;1;0;958;71;0.08341308
2;1;0;232;45;0.42153437
1;1;1;206;81;0.02029045
2;1;0;634;71;0.58545074
1;1;0;447;38;0.59539439
2;3;0;977;36;0.40824455
1;3;0;70;23;0.25814504
1;1;0;459;94;0.40816839
2;1;0;251;99;0.04791315
2;1;0;520;28;0.42664093
1;1;0;458;45;0.53212697
1;1;0;743;83;0.0544894
2;3;0;23;92;0.1432678
1;2;1;799;47;0.48999968
2;1;0;999;53;0.68382507
1;3;0;978;93;0.50432372
2;1;0;874;22;0.91449643
1;1;0;907;43;0.15627562
2;2;0;243;93;0.03057365
1;2;0;225;89;0.14699404
2;1;0;62;87;0.69314372
1;1;1;98;65;0.58325372
1;4;0;282;47;0.78111952
2;2;0;98;67;0.45739955
1;2;0;471;86;0.80005111
2;2;0;534;31;0.7925687
1;1;0;414;95;0.70362312
1;3;0;230;87;0.49946824
2;1;0;532;38;0.24938351
1;2;0;770;49;0.28471524
1;1;1;75;57;0.07360396
2;1;0;994;95;0.64634993
2;3;0;736;50;0.72426468
1;3;0;439;35;0.43068687
1;1;0;23;86;0.78192674
2;1;0;983;41;0.3056317
1;2;0;642;89;0.43139073
2;1;0;390;51;0.70001691
2;1;0;964;74;0.7444368
2;1;0;324;51;0.10730665
1;1;0;470;67;0.66831349
2;3;0;894;80;0.38015647
1;3;0;753;89;0.26261337
2;2;0;25;52;0.40061187
1;1;0;583;86;0.97638363
1;2;0;238;39;0.58571108
1;2;0;650;49;0.74564462
2;3;0;891;52;0.20051139
1;3;0;69;59;0.47641074
2;1;0;149;63;0.69443272
2;3;0;674;59;0.55758582
1;3;0;78;36;0.13194751
2;1;0;267;53;0.52417713
1;2;0;819;79;0.82691293
1;1;0;32;39;0.11178377
2;1;0;800;41;0.65598599
2;2;0;398;71;0.82415262
1;3;1;689;70;0.4472959
2;2;0;889;20;0.03206445
1;2;0;349;22;0.09988723
1;1;0;28;95;0.63688694
1;2;0;898;94;0.06957724
2;3;1;876;50;0.53411142
1;2;0;794;78;0.21761228
1;1;0;688;38;0.64342959
1;1;0;43;76;0.41002111
1;1;0;358;74;0.81061421
1;1;1;742;41;0.95218855
2;1;0;712;96;0.22062776
2;3;0;902;76;0.30511181
1;3;0;110;38;0.0006984
2;1;0;660;67;0.0002452
2;1;0;474;43;0.17412372
1;1;0;320;65;0.44521663
2;5;0;780;63;0.81665786
1;4;0;410;60;0.8429089
1;3;0;522;65;0.72082749
2;2;0;419;93;0.09053502
1;2;0;803;97;0.52525985
1;1;0;789;24;0.62142718
1;1;1;99;22;0.96163188
1;1;0;611;29;0.68084245
2;2;0;838;77;0.33165613
1;2;0;726;51;0.38204569
2;3;1;44;83;0.70185388
1;3;0;643;46;0.86507581
1;1;0;947;57;0.54050519
2;2;0;397;62;0.54485204
1;2;0;146;26;0.06269352
1;3;0;172;90;0.23518659
2;2;0;552;74;0.45718097
2;2;0;541;66;0.70407612
1;1;0;524;58;0.77706927
1;4;0;714;94;0.50225853
2;3;0;229;81;0.40757263
1;3;0;763;39;0.15111815
1;1;0;734;73;0.76135769
2;1;0;840;70;0.1695678
2;1;0;823;22;0.4956009
2;4;0;715;99;0.57121786
1;3;1;962;72;0.56965861
2;2;0;457;74;0.41982186
2;1;1;769;79;0.15077004
2;2;1;339;46;0.19884813
2;3;0;195;45;0.97993782
1;2;0;82;59;0.98079299
1;1;0;70;47;0.10078769
2;1;0;618;79;0.75443034
2;1;0;129;58;0.38179216
2;3;0;39;26;0.80305693
1;3;0;883;89;0.79304123
1;2;0;150;50;0.68409657
2;2;0;149;99;0.31766904
1;2;0;846;96;0.29082166
2;3;1;680;25;0.49481813
1;3;0;704;24;0.80305962
2;1;0;215;62;0.43020113
2;1;0;146;69;0.63079765
1;1;0;296;81;0.41232192
2;1;0;170;55;0.8197798
1;4;0;434;81;0.27791145
1;2;0;812;27;0.19988576
2;3;0;642;79;0.51446708
1;3;0;524;31;0.41234727
2;4;0;781;66;0.22048891
1;3;1;264;65;0.72140171
2;2;0;347;71;0.02391387
1;2;0;47;97;0.92818156
2;5;0;228;53;0.45409152
1;4;0;237;65;0.979934
2;4;0;304;79;0.55141468
1;3;0;672;72;0.49999596
1;1;0;374;90;0.60532661
2;2;0;414;74;0.7478458
2;2;1;375;45;0.08181594
2;3;0;709;97;0.88415892
1;3;0;233;41;0.27746343
1;2;0;173;38;0.29520164
2;1;0;855;58;0.98312348
1;3;0;435;35;0.58141368
1;1;0;432;72;0.52919844
2;1;0;651;81;0.51544353
1;1;0;649;38;0.3493219
2;2;0;479;70;0.22344377
2;4;1;991;98;0.09183386
1;3;0;626;55;0.6869022
1;1;1;667;78;0.63491859
1;1;0;755;60;0.50502034
1;2;0;343;48;0.15623804
2;1;0;215;62;0.67754281
2;2;0;248;67;0.49567538
1;2;0;708;33;0.14805869
2;1;0;668;69;0.19348996
1;2;0;219;27;0.2116452
2;5;0;887;98;0.48268657
1;5;0;130;31;0.57478767
2;2;0;959;44;0.37866909
1;2;0;372;72;0.32639038
2;1;0;843;60;0.92917623
2;4;0;771;31;0.17602717
1;3;0;15;61;0.67936651
1;1;0;421;80;0.3175581
2;1;0;208;76;0.66623731
2;1;1;654;81;0.53839353
1;1;0;369;25;0.91987282
1;2;0;665;67;0.09191701
2;2;0;358;38;0.29237233
1;2;0;989;25;0.66370884
1;1;0;224;88;0.07596389
1;1;0;696;56;0.12286891
2;1;0;501;77;0.64499204
1;1;0;314;93;0.3440988
1;4;0;506;50;0.80810071
2;2;0;237;53;0.06637178
1;2;0;762;100;0.84999006
2;3;0;866;39;0.64931539
1;3;0;608;63;0.4569187
2;1;0;242;44;0.26499612
2;2;0;360;72;0.02444787
1;1;0;987;24;0.70996537
1;1;0;206;94;0.08153265
1;4;0;955;91;0.95628032
2;2;0;777;58;0.1661373
2;4;0;953;74;0.51783014
1;4;0;960;86;0.40374299
2;2;0;613;82;0.14310272
2;4;1;557;82;0.86876203
1;4;0;647;90;0.85047163
1;2;0;985;39;0.40493798
2;2;0;939;85;0.73829689
1;2;0;980;76;0.29843373
1;4;0;1;97;0.83432838
2;2;0;128;26;0.02702312
2;2;0;324;68;0.12328893
2;4;0;879;99;0.31452105
1;4;0;777;31;0.5756981
1;2;0;870;42;0.91715029
1;2;0;448;34;0.66802436
2;4;0;438;38;0.35507818
1;3;0;897;76;0.36070197
2;2;0;983;53;0.29736382
2;2;0;127;61;0.28160204
1;1;1;489;59;0.94490184
